0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
3694,fil-2105,3/15/2009 0:00,1430-03-18,Sunday,March,Rabi’ al-Awwal,Border,Grande,3375,Yes,12 hrs,SAR 611964.0,None,1588719,0,4,15489,SAR 678995
3695,fil-2106,3/15/2009 0:00,1430-03-18,Sunday,,Rabi’ al-Awwal,Center,Regular,420,Yes,12 hrs,SAR 8334.0,None,490532,0,8,5592,SAR 263438
3696,fil-2107,3/15/2009 0:00,1430-03-18,Sunday,March,Rabi’ al-Awwal,Center,Hyper,880,Yes,24 hrs,SAR 43623.0,None,1584316,0,5,14417,SAR 731739
3697,fil-2108,3/15/2009 0:00,1430-03-18,,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,18 hrs,SAR 80710.0,None,1299462,0,8,14813,SAR 842320
3698,fil-2109,3/15/2009 0:00,1430-03-18,Sunday,March,Rabi’ al-Awwal,Center,Grande,1105,Yes,18 hrs,SAR 180005.0,None,2146079,0,9,18027,SAR 955394
3699,fil-2110,3/15/2009 0:00,1430-03-18,Sunday,March,Rabi’ al-Awwal,Border,Grande,2445,Yes,18 hrs,SAR 367836.0,None,937090,0,4,7309,SAR 381107
3700,fil-2101,3/16/2009 0:00,1430-03-19,Monday,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,12 hrs,SAR 26395.0,Regular,1023668,409467,7,13328,SAR 724079
3701,fil-2102,3/16/2009 0:00,1430-03-19,Monday,Mar,Rabi’ al-Awwal,Border,,885,Yes,24 hrs,SAR 31105.0,Regular,437815,175126,4,7290,SAR 404934
3702,fil-2103,3/16/2009 0:00,1430-03-19,Monday,March,Rabi’ al-Awwal,Center,Hyper,615,No,12 hrs,SAR 56955.0,Regular,1305876,652938,5,13868,SAR 608776
3703,fil-2104,3/16/2009 0:00,1430-03-19,Monday,March,Rabi’ al-Awwal,Outskirts,,1665,Yes,12 hrs,SAR 4336.0,Regular,180777,108466,0,2018,SAR 89586
3704,fil-2105,3/16/2009 0:00,1430-03-19,Monday,March,Rabi’ al-Awwal,Border,Grande,3375,Yes,12 hrs,SAR 614656.0,Regular,1588737,635494,4,13650,SAR 791422
3705,fil-2106,3/16/2009 0:00,1430-03-19,Monday,March,Rabi’ al-Awwal,Center,Regular,420,Yes,12 hrs,SAR 7942.0,Regular,490676,196270,8,6246,SAR 304089
3706,fil-2107,3/16/2009 0:00,1430-03-19,Monday,March,Rabi’ al-Awwal,,Hyper,880,Yes,24 hrs,SAR 46848.0,Regular,1584668,633867,5,27459,SAR 1321867
3707,fil-2108,3/16/2009 0:00,1430-03-19,Monday,March,Rabi’ al-Awwal,,Hyper,855,Yes,18 hrs,SAR 70898.0,Regular,1299552,389865,8,10308,SAR 502553
3708,fil-2109,3/16/2009 0:00,1430-03-19,Monday,March,Rabi’ al-Awwal,Center,Grande,1105,Yes,18 hrs,SAR 188617.0,Regular,2146093,858437,9,28714,SAR 1147163
3709,fil-2110,3/16/2009 0:00,1430-03-19,Monday,March,Rabi’ al-Awwal,Border,Grande,2445,Yes,18 hrs,SAR 373258.0,Regular,936706,468353,4,8694,SAR 511047
3710,fil-2101,3/17/2009 0:00,1430-03-20,,March,Rabi’ al-Awwal,Center,,855,Yes,12 hrs,SAR 22028.0,None,1022620,0,7,8589,SAR 457355
3711,fil-2102,3/17/2009 0:00,1430-03-20,,March,Rabi’ al-Awwal,Border,Hyper,885,Yes,24 hrs,SAR 29652.0,None,437441,0,4,6255,SAR 389599
3712,fil-2103,3/17/2009 0:00,1430-03-20,Tuesday,March,Rabi’ al-Awwal,Center,Hyper,615,No,12 hrs,SAR 57920.0,None,1305880,0,5,14158,SAR 704486
3713,fil-2104,3/17/2009 0:00,1430-03-20,Tue,March,Rabi’ al-Awwal,Outskirts,Regular,1665,Yes,12 hrs,SAR 5565.0,None,180765,0,0,2841,SAR 136493
3714,fil-2105,3/17/2009 0:00,1430-03-20,Tuesday,March,Rabi’ al-Awwal,Border,Grande,3375,Yes,12 hrs,SAR 620268.0,None,1588737,0,4,17555,SAR 997250
3715,fil-2106,3/17/2009 0:00,1430-03-20,Tue,Mar,Rabi’ al-Awwal,Center,Regular,420,Yes,12 hrs,SAR 8113.0,None,492056,0,8,3542,SAR 172056
3716,fil-2107,3/17/2009 0:00,1430-03-20,Tuesday,March,Rabi’ al-Awwal,Center,,880,Yes,24 hrs,SAR 46642.0,None,1584322,0,5,18536,SAR 888826
3717,fil-2108,3/17/2009 0:00,1430-03-20,Tuesday,Mar,Rabi’ al-Awwal,Center,Hyper,855,Yes,18 hrs,SAR 66398.0,None,1299464,0,8,9356,SAR 509433
3718,fil-2109,3/17/2009 0:00,1430-03-20,Tuesday,March,Rabi’ al-Awwal,Center,Grande,1105,Yes,18 hrs,SAR 179527.0,None,2146075,0,9,25752,SAR 1228056
3719,fil-2110,3/17/2009 0:00,1430-03-20,Tuesday,March,Rabi’ al-Awwal,Border,Grande,2445,Yes,18 hrs,SAR 411986.0,None,936615,0,4,12175,SAR 636065
3720,fil-2101,3/18/2009 0:00,1430-03-21,Wednesday,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,12 hrs,SAR 22938.0,None,1022615,0,7,6749,SAR 316399
3721,fil-2102,3/18/2009 0:00,1430-03-21,Wednesday,March,Rabi’ al-Awwal,Border,Hyper,885,Yes,24 hrs,SAR 32771.0,None,437138,0,4,3409,SAR 179648
3722,fil-2103,3/18/2009 0:00,1430-03-21,Wednesday,March,Rabi’ al-Awwal,Center,Hyper,615,No,12 hrs,SAR 47602.0,None,1305633,0,5,24099,SAR 1202394
3723,fil-2104,3/18/2009 0:00,1430-03-21,Wednesday,March,Rabi’ al-Awwal,Outskirts,Regular,1665,Yes,12 hrs,SAR 5071.0,None,180766,0,0,3370,SAR 155223
3724,fil-2105,3/18/2009 0:00,1430-03-21,Wednesday,March,Rabi’ al-Awwal,Border,Grande,3375,Yes,12 hrs,SAR 582695.0,None,1589442,0,4,18596,SAR 751076
3725,fil-2106,3/18/2009 0:00,1430-03-21,Wednesday,March,Rabi’ al-Awwal,Center,Regular,420,Yes,12 hrs,SAR 8261.0,None,490511,0,8,5297,SAR 239563
3726,fil-2107,3/18/2009 0:00,1430-03-21,Wednesday,March,Rabi’ al-Awwal,,Hyper,880,Yes,24 hrs,SAR 42669.0,None,1584332,0,5,17506,SAR 871305
3727,fil-2108,3/18/2009 0:00,1430-03-21,Wednesday,March,Rabi’ al-Awwal,Center,,855,Yes,18 hrs,SAR 74702.0,None,1299747,0,8,18716,SAR 1040750
3728,fil-2109,3/18/2009 0:00,1430-03-21,Wed,March,Rabi’ al-Awwal,Center,,1105,Yes,18 hrs,SAR 193772.0,None,2146124,0,9,30904,SAR 1573275
3729,fil-2110,3/18/2009 0:00,1430-03-21,Wednesday,March,Rabi’ al-Awwal,Border,Grande,2445,Yes,18 hrs,SAR 342140.0,None,936607,0,4,6696,SAR 269315
3730,fil-2101,3/19/2009 0:00,1430-03-22,Thursday,,Rabi’ al-Awwal,Center,Hyper,855,Yes,12 hrs,SAR 21721.0,Grand,1022983,409193,7,12619,SAR 692948
3731,fil-2102,3/19/2009 0:00,1430-03-22,Thursday,Mar,Rabi’ al-Awwal,Border,Hyper,885,Yes,24 hrs,SAR 27457.0,Grand,437258,262354,4,3515,SAR 192906
3732,fil-2103,3/19/2009 0:00,1430-03-22,Thursday,Mar,Rabi’ al-Awwal,Center,Hyper,615,No,12 hrs,SAR 42303.0,Grand,1307243,653621,5,20727,SAR 1007390
3733,fil-2104,3/19/2009 0:00,1430-03-22,Thursday,March,Rabi’ al-Awwal,Outskirts,Regular,1665,Yes,12 hrs,SAR 4549.0,Grand,180797,54239,0,2701,SAR 144091
3734,fil-2105,3/19/2009 0:00,1430-03-22,Thursday,March,Rabi’ al-Awwal,Border,Grande,3375,Yes,12 hrs,SAR 495580.0,Grand,1588693,953215,4,30693,SAR 1725899
3735,fil-2106,3/19/2009 0:00,1430-03-22,Thu,March,Rabi’ al-Awwal,Center,Regular,420,Yes,12 hrs,SAR 6767.0,Grand,490511,147153,8,6816,SAR 334234
3736,fil-2107,3/19/2009 0:00,1430-03-22,Thursday,March,Rabi’ al-Awwal,Center,Hyper,880,Yes,24 hrs,SAR 43461.0,Grand,1584491,792245,5,18256,SAR 874692
3737,fil-2108,3/19/2009 0:00,1430-03-22,Thursday,March,Rabi’ al-Awwal,Center,,855,Yes,18 hrs,SAR 69201.0,Grand,1299394,389818,8,12068,SAR 555323
3738,fil-2109,3/19/2009 0:00,1430-03-22,Thursday,March,Rabi’ al-Awwal,Center,Grande,1105,Yes,18 hrs,SAR 182955.0,Grand,2146438,1073219,9,30872,SAR 1802822
3739,fil-2110,3/19/2009 0:00,1430-03-22,Thu,Mar,Rabi’ al-Awwal,Border,Grande,2445,Yes,18 hrs,SAR 405419.0,Grand,936711,562026,4,8304,SAR 368366
3740,fil-2101,3/20/2009 0:00,1430-03-23,,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,12 hrs,SAR 22545.0,Regular,1024257,409702,7,11492,SAR 632738
3741,fil-2102,3/20/2009 0:00,1430-03-23,Friday,March,Rabi’ al-Awwal,Border,Hyper,885,Yes,24 hrs,SAR 28436.0,Regular,437341,262404,4,3689,SAR 171016
3742,fil-2103,3/20/2009 0:00,1430-03-23,Friday,March,Rabi’ al-Awwal,Center,Hyper,615,No,12 hrs,SAR 58110.0,Regular,1305639,391691,5,27543,SAR 1409867
3743,fil-2104,3/20/2009 0:00,1430-03-23,Friday,March,Rabi’ al-Awwal,Outskirts,Regular,1665,Yes,12 hrs,SAR 4193.0,Regular,180744,90372,0,2100,SAR 103696
3744,fil-2105,3/20/2009 0:00,1430-03-23,Friday,March,Rabi’ al-Awwal,Border,,3375,Yes,12 hrs,SAR 611478.0,Regular,1588941,953364,4,13785,SAR 817765
3745,fil-2106,3/20/2009 0:00,1430-03-23,Friday,March,Rabi’ al-Awwal,Center,Regular,420,Yes,12 hrs,SAR 7486.0,Regular,491295,196518,8,7758,SAR 413284
3746,fil-2107,3/20/2009 0:00,1430-03-23,Friday,March,Rabi’ al-Awwal,Center,Hyper,880,Yes,24 hrs,SAR 51106.0,Regular,1584354,633741,5,24747,SAR 1346914
3747,fil-2108,3/20/2009 0:00,1430-03-23,Friday,March,Rabi’ al-Awwal,Center,,855,Yes,18 hrs,SAR 67270.0,Regular,1299385,389815,8,13058,SAR 672062
3748,fil-2109,3/20/2009 0:00,1430-03-23,Friday,March,Rabi’ al-Awwal,Center,Grande,1105,Yes,18 hrs,SAR 175899.0,Regular,2146613,643983,9,18362,SAR 969095
3749,fil-2110,3/20/2009 0:00,1430-03-23,Friday,March,Rabi’ al-Awwal,Border,Grande,2445,Yes,18 hrs,SAR 341041.0,Regular,936592,280977,4,15959,SAR 909518
3750,fil-2101,3/21/2009 0:00,1430-03-24,Saturday,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,12 hrs,SAR 23797.0,Regular,1024290,307287,7,14850,SAR 545420
3751,fil-2102,3/21/2009 0:00,1430-03-24,Sat,March,Rabi’ al-Awwal,Border,,885,Yes,24 hrs,SAR 26001.0,Regular,438242,262945,4,7186,SAR 376215
3752,fil-2103,3/21/2009 0:00,1430-03-24,Saturday,March,Rabi’ al-Awwal,Center,,615,No,12 hrs,SAR 57931.0,Regular,1306434,522573,5,23071,SAR 1050953
3753,fil-2104,3/21/2009 0:00,1430-03-24,Saturday,March,Rabi’ al-Awwal,Outskirts,,1665,Yes,12 hrs,SAR 4518.0,Regular,180766,72306,0,3450,SAR 170774
3754,fil-2105,3/21/2009 0:00,1430-03-24,Saturday,March,Rabi’ al-Awwal,Border,,3375,Yes,12 hrs,SAR 518487.0,Regular,1588708,794354,4,12617,SAR 689925
3755,fil-2106,3/21/2009 0:00,1430-03-24,Saturday,March,Rabi’ al-Awwal,Center,Regular,420,Yes,12 hrs,SAR 7664.0,Regular,490508,147152,8,6095,SAR 319942
3756,fil-2107,3/21/2009 0:00,1430-03-24,Saturday,March,Rabi’ al-Awwal,Center,Hyper,880,Yes,24 hrs,SAR 44350.0,Regular,1584319,792159,5,16682,SAR 873052
3757,fil-2108,3/21/2009 0:00,1430-03-24,,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,18 hrs,SAR 74261.0,Regular,1299765,649882,8,19670,SAR 959601
3758,fil-2109,3/21/2009 0:00,1430-03-24,Saturday,Mar,Rabi’ al-Awwal,Center,Grande,1105,Yes,18 hrs,SAR 193740.0,Regular,2146069,1073034,9,21052,SAR 944477
3759,fil-2110,3/21/2009 0:00,1430-03-24,Saturday,March,Rabi’ al-Awwal,Border,,2445,Yes,18 hrs,SAR 330050.0,Regular,936771,281031,4,15760,SAR 881336
3760,fil-2101,3/22/2009 0:00,1430-03-25,,March,Rabi’ al-Awwal,,Hyper,855,Yes,12 hrs,SAR 25204.0,None,1023176,0,7,13505,SAR 765946
3761,fil-2102,3/22/2009 0:00,1430-03-25,Sunday,March,Rabi’ al-Awwal,,Hyper,885,Yes,24 hrs,SAR 33307.0,None,437083,0,4,3409,SAR 136791
3762,fil-2103,3/22/2009 0:00,1430-03-25,Sunday,March,Rabi’ al-Awwal,Center,Hyper,615,No,12 hrs,SAR 50554.0,None,1305643,0,5,22181,SAR 1088154
3763,fil-2104,3/22/2009 0:00,1430-03-25,Sunday,March,Rabi’ al-Awwal,Outskirts,Regular,1665,Yes,12 hrs,SAR 5077.0,None,181556,0,0,3007,SAR 140739
3764,fil-2105,3/22/2009 0:00,1430-03-25,Sunday,March,Rabi’ al-Awwal,Border,Grande,3375,Yes,12 hrs,SAR 706651.0,None,1588949,0,4,16525,SAR 739241
3765,fil-2106,3/22/2009 0:00,1430-03-25,,March,Rabi’ al-Awwal,Center,,420,Yes,12 hrs,SAR 7366.0,None,490525,0,8,4120,SAR 232318
3766,fil-2107,3/22/2009 0:00,1430-03-25,Sunday,March,Rabi’ al-Awwal,Center,Hyper,880,Yes,24 hrs,SAR 46071.0,None,1584322,0,5,13387,SAR 711309
3767,fil-2108,3/22/2009 0:00,1430-03-25,Sunday,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,18 hrs,SAR 76092.0,None,1299650,0,8,8577,SAR 449114
3768,fil-2109,3/22/2009 0:00,1430-03-25,Sun,,Rabi’ al-Awwal,Center,Grande,1105,Yes,18 hrs,SAR 176188.0,None,2146108,0,9,15451,SAR 691712
3769,fil-2110,3/22/2009 0:00,1430-03-25,Sunday,March,Rabi’ al-Awwal,Border,Grande,2445,Yes,18 hrs,SAR 356697.0,None,936774,0,4,14004,SAR 532808
3770,fil-2101,3/23/2009 0:00,1430-03-26,Monday,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,12 hrs,SAR 23181.0,None,1022700,0,7,12272,SAR 621057
3771,fil-2102,3/23/2009 0:00,1430-03-26,Monday,March,Rabi’ al-Awwal,Border,,885,Yes,24 hrs,SAR 33110.0,None,437169,0,4,6535,SAR 312630
3772,fil-2103,3/23/2009 0:00,1430-03-26,Monday,March,Rabi’ al-Awwal,Center,,615,No,12 hrs,SAR 59105.0,None,1305639,0,5,23004,SAR 1208157
3773,fil-2104,3/23/2009 0:00,1430-03-26,Monday,,Rabi’ al-Awwal,Outskirts,Regular,1665,Yes,12 hrs,SAR 4748.0,None,181571,0,0,1636,SAR 89636
3774,fil-2105,3/23/2009 0:00,1430-03-26,Monday,March,Rabi’ al-Awwal,Border,Grande,3375,Yes,12 hrs,SAR 553426.0,None,1588868,0,4,13425,SAR 735095
3775,fil-2106,3/23/2009 0:00,1430-03-26,Monday,March,Rabi’ al-Awwal,Center,Regular,420,Yes,12 hrs,SAR 7626.0,None,490902,0,8,3239,SAR 149537
3776,fil-2107,3/23/2009 0:00,1430-03-26,,March,Rabi’ al-Awwal,Center,Hyper,880,Yes,24 hrs,SAR 56499.0,None,1584374,0,5,21626,SAR 1128094
3777,fil-2108,3/23/2009 0:00,1430-03-26,Mon,,Rabi’ al-Awwal,Center,Hyper,855,Yes,18 hrs,SAR 74021.0,None,1299410,0,8,8576,SAR 400059
3778,fil-2109,3/23/2009 0:00,1430-03-26,Monday,March,Rabi’ al-Awwal,Center,Grande,1105,Yes,18 hrs,SAR 171673.0,None,2146075,0,9,20602,SAR 953238
3779,fil-2110,3/23/2009 0:00,1430-03-26,Monday,March,Rabi’ al-Awwal,Border,Grande,2445,Yes,18 hrs,SAR 343201.0,None,936649,0,4,9741,SAR 516186
3780,fil-2101,3/24/2009 0:00,1430-03-27,Tuesday,,Rabi’ al-Awwal,Center,Hyper,855,Yes,12 hrs,SAR 24624.0,None,1022640,0,7,12271,SAR 685601
3781,fil-2102,3/24/2009 0:00,1430-03-27,Tuesday,March,Rabi’ al-Awwal,Border,Hyper,885,Yes,24 hrs,SAR 33785.0,None,437093,0,4,5398,SAR 272988
3782,fil-2103,3/24/2009 0:00,1430-03-27,Tuesday,Mar,Rabi’ al-Awwal,Center,Hyper,615,No,12 hrs,SAR 46047.0,None,1306215,0,5,21239,SAR 1170883
3783,fil-2104,3/24/2009 0:00,1430-03-27,,March,Rabi’ al-Awwal,Outskirts,Regular,1665,Yes,12 hrs,SAR 4262.0,None,180800,0,0,2686,SAR 116872
3784,fil-2105,3/24/2009 0:00,1430-03-27,,March,Rabi’ al-Awwal,Border,Grande,3375,Yes,12 hrs,SAR 526343.0,None,1588700,0,4,14457,SAR 776268
3785,fil-2106,3/24/2009 0:00,1430-03-27,Tuesday,,Rabi’ al-Awwal,Center,Regular,420,Yes,12 hrs,SAR 6704.0,None,490518,0,8,7063,SAR 332704
3786,fil-2107,3/24/2009 0:00,1430-03-27,,March,Rabi’ al-Awwal,Center,,880,Yes,24 hrs,SAR 54934.0,None,1584504,0,5,10299,SAR 556246
3787,fil-2108,3/24/2009 0:00,1430-03-27,Tuesday,March,Rabi’ al-Awwal,Center,,855,Yes,18 hrs,SAR 72653.0,None,1299394,0,8,10914,SAR 653442
3788,fil-2109,3/24/2009 0:00,1430-03-27,Tuesday,March,Rabi’ al-Awwal,Center,Grande,1105,Yes,18 hrs,SAR 162705.0,None,2146257,0,9,24467,SAR 1047840
3789,fil-2110,3/24/2009 0:00,1430-03-27,Tuesday,March,Rabi’ al-Awwal,Border,Grande,2445,Yes,18 hrs,SAR 344652.0,None,936991,0,4,8526,SAR 394851
3790,fil-2101,3/25/2009 0:00,1430-03-28,Wednesday,March,Rabi’ al-Awwal,,Hyper,855,Yes,12 hrs,SAR 23332.0,None,1023864,0,7,13515,SAR 684115
3791,fil-2102,3/25/2009 0:00,1430-03-28,,March,Rabi’ al-Awwal,Border,Hyper,885,Yes,24 hrs,SAR 26891.0,None,437109,0,4,3977,SAR 204954
3792,fil-2103,3/25/2009 0:00,1430-03-28,Wednesday,March,Rabi’ al-Awwal,Center,Hyper,615,No,12 hrs,SAR 61951.0,None,1305659,0,5,18400,SAR 999371
3793,fil-2104,3/25/2009 0:00,1430-03-28,Wednesday,March,Rabi’ al-Awwal,Outskirts,Regular,1665,Yes,12 hrs,SAR 4075.0,None,180758,0,0,1507,SAR 90479
3794,fil-2105,3/25/2009 0:00,1430-03-28,Wednesday,March,Rabi’ al-Awwal,Border,Grande,3375,Yes,12 hrs,SAR 558123.0,None,1588686,0,4,18587,SAR 943973
3795,fil-2106,3/25/2009 0:00,1430-03-28,Wednesday,March,Rabi’ al-Awwal,Center,Regular,420,Yes,12 hrs,SAR 8305.0,None,490596,0,8,6181,SAR 371757
3796,fil-2107,3/25/2009 0:00,1430-03-28,Wednesday,March,Rabi’ al-Awwal,Center,Hyper,880,Yes,24 hrs,SAR 56190.0,None,1586130,0,5,18557,SAR 971015
3797,fil-2108,3/25/2009 0:00,1430-03-28,Wednesday,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,18 hrs,SAR 69889.0,None,1301198,0,8,9368,SAR 401112
3798,fil-2109,3/25/2009 0:00,1430-03-28,Wednesday,,Rabi’ al-Awwal,Center,Grande,1105,Yes,18 hrs,SAR 168860.0,None,2146929,0,9,15457,SAR 807008
3799,fil-2110,3/25/2009 0:00,1430-03-28,,March,Rabi’ al-Awwal,Border,,2445,Yes,18 hrs,SAR 388489.0,None,936721,0,4,12177,SAR 602576
3800,fil-2101,3/26/2009 0:00,1430-03-29,Thursday,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,12 hrs,SAR 25627.0,Regular,1022631,511315,7,14152,SAR 642158
3801,fil-2102,3/26/2009 0:00,1430-03-29,Thursday,March,Rabi’ al-Awwal,Border,Hyper,885,Yes,24 hrs,SAR 28849.0,Regular,437276,131182,4,7598,SAR 328937
3802,fil-2103,3/26/2009 0:00,1430-03-29,Thursday,March,Rabi’ al-Awwal,Center,Hyper,615,No,12 hrs,SAR 52887.0,Regular,1305634,522253,5,17156,SAR 804226
3803,fil-2104,3/26/2009 0:00,1430-03-29,Thursday,March,Rabi’ al-Awwal,Outskirts,,1665,Yes,12 hrs,SAR 4485.0,Regular,181343,90671,0,1476,SAR 78780
3804,fil-2105,3/26/2009 0:00,1430-03-29,Thursday,March,Rabi’ al-Awwal,Border,,3375,Yes,12 hrs,SAR 647054.0,Regular,1588694,794347,4,14746,SAR 788737
3805,fil-2106,3/26/2009 0:00,1430-03-29,,March,Rabi’ al-Awwal,,,420,Yes,12 hrs,SAR 6510.0,Regular,491781,147534,8,4585,SAR 198580
3806,fil-2107,3/26/2009 0:00,1430-03-29,Thu,March,Rabi’ al-Awwal,Center,Hyper,880,Yes,24 hrs,SAR 52878.0,Regular,1584319,792159,5,22212,SAR 1237877
3807,fil-2108,3/26/2009 0:00,1430-03-29,Thursday,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,18 hrs,SAR 75442.0,Regular,1299390,519756,8,10353,SAR 608819
3808,fil-2109,3/26/2009 0:00,1430-03-29,Thursday,March,Rabi’ al-Awwal,Center,Grande,1105,Yes,18 hrs,SAR 171883.0,Regular,2146262,1073131,9,19711,SAR 1023838
3809,fil-2110,3/26/2009 0:00,1430-03-29,,March,Rabi’ al-Awwal,Border,Grande,2445,Yes,18 hrs,SAR 280755.0,Regular,936618,374647,4,13827,SAR 714120
3810,fil-2101,3/27/2009 0:00,1430-03-30,Friday,March,Rabi’ al-Awwal,Center,Hyper,855,Yes,12 hrs,SAR 20906.0,None,1022705,0,7,7363,SAR 346760
3811,fil-2102,3/27/2009 0:00,1430-03-30,Friday,Mar,Rabi’ al-Awwal,Border,Hyper,885,Yes,24 hrs,SAR 31047.0,None,437110,0,4,6534,SAR 353178
3812,fil-2103,3/27/2009 0:00,1430-03-30,Friday,March,Rabi’ al-Awwal,Center,Hyper,615,No,12 hrs,SAR 51648.0,None,1306245,0,5,15949,SAR 659092
3813,fil-2104,3/27/2009 0:00,1430-03-30,Friday,March,Rabi’ al-Awwal,Outskirts,Regular,1665,Yes,12 hrs,SAR 4198.0,None,182628,0,0,2375,SAR 118931
3814,fil-2105,3/27/2009 0:00,1430-03-30,Friday,March,Rabi’ al-Awwal,Border,Grande,3375,Yes,12 hrs,SAR 536964.0,None,1589575,0,4,12398,SAR 601959
3815,fil-2106,3/27/2009 0:00,1430-03-30,Friday,March,Rabi’ al-Awwal,Center,Regular,420,Yes,12 hrs,SAR 6884.0,None,490549,0,8,6769,SAR 338299
3816,fil-2107,3/27/2009 0:00,1430-03-30,Friday,March,Rabi’ al-Awwal,Center,Hyper,880,Yes,24 hrs,SAR 50251.0,None,1584512,0,5,11329,SAR 606441
3817,fil-2108,3/27/2009 0:00,1430-03-30,Friday,,Rabi’ al-Awwal,Center,Hyper,855,Yes,18 hrs,SAR 71452.0,None,1299390,0,8,18711,SAR 898119
3818,fil-2109,3/27/2009 0:00,1430-03-30,Friday,March,Rabi’ al-Awwal,Center,,1105,Yes,18 hrs,SAR 169508.0,None,2146096,0,9,23177,SAR 1002764
3819,fil-2110,3/27/2009 0:00,1430-03-30,Friday,March,Rabi’ al-Awwal,Border,Grande,2445,Yes,18 hrs,SAR 320704.0,None,936652,0,4,12176,SAR 600877
3820,fil-2101,3/28/2009 0:00,1430-04-01,Saturday,March,Rabi’ al-Thani,Center,Hyper,855,Yes,12 hrs,SAR 25059.0,None,1022906,0,7,14729,SAR 824603
3821,fil-2102,3/28/2009 0:00,1430-04-01,Sat,March,Rabi’ al-Thani,Border,Hyper,885,Yes,24 hrs,SAR 25463.0,None,437282,0,4,5684,SAR 249333
3822,fil-2103,3/28/2009 0:00,1430-04-01,Saturday,March,Rabi’ al-Thani,Center,,615,No,12 hrs,SAR 54609.0,None,1305634,0,5,15226,SAR 697299
3823,fil-2104,3/28/2009 0:00,1430-04-01,Saturday,March,Rabi’ al-Thani,Outskirts,Regular,1665,Yes,12 hrs,SAR 4264.0,None,180747,0,0,1540,SAR 78099
3824,fil-2105,3/28/2009 0:00,1430-04-01,Saturday,March,Rabi’ al-Thani,Border,Grande,3375,Yes,12 hrs,SAR 587661.0,None,1590608,0,4,21711,SAR 1194831
3825,fil-2106,3/28/2009 0:00,1430-04-01,Saturday,March,Rabi’ al-Thani,,Regular,420,Yes,12 hrs,SAR 8381.0,None,492433,0,8,2954,SAR 136068
3826,fil-2107,3/28/2009 0:00,1430-04-01,Saturday,March,Rabi’ al-Thani,Center,Hyper,880,Yes,24 hrs,SAR 48182.0,None,1584515,0,5,23688,SAR 1241348
3827,fil-2108,3/28/2009 0:00,1430-04-01,Saturday,March,Rabi’ al-Thani,Center,,855,Yes,18 hrs,SAR 69034.0,None,1300706,0,8,18730,SAR 1116259
3828,fil-2109,3/28/2009 0:00,1430-04-01,Saturday,March,Rabi’ al-Thani,Center,Grande,1105,Yes,18 hrs,SAR 115059.0,None,2146268,0,9,24467,SAR 1182561
3829,fil-2110,3/28/2009 0:00,1430-04-01,Saturday,March,Rabi’ al-Thani,Border,Grande,2445,Yes,18 hrs,SAR 358144.0,None,937214,0,4,11574,SAR 618433
3830,fil-2101,3/29/2009 0:00,1430-04-02,Sunday,March,Rabi’ al-Thani,Center,Hyper,855,Yes,12 hrs,SAR 24880.0,Grand,1022910,306873,7,17786,SAR 815064
3831,fil-2102,3/29/2009 0:00,1430-04-02,Sunday,March,Rabi’ al-Thani,Border,Hyper,885,Yes,24 hrs,SAR 30524.0,Grand,437220,262332,4,6803,SAR 324625
3832,fil-2103,3/29/2009 0:00,1430-04-02,Sunday,Mar,Rabi’ al-Thani,Center,Hyper,615,No,12 hrs,SAR 55684.0,Grand,1306981,653490,5,20200,SAR 1242183
3833,fil-2104,3/29/2009 0:00,1430-04-02,Sun,March,Rabi’ al-Thani,Outskirts,Regular,1665,Yes,12 hrs,SAR 4627.0,Grand,180943,72377,0,3135,SAR 132703
3834,fil-2105,3/29/2009 0:00,1430-04-02,Sunday,March,Rabi’ al-Thani,Border,Grande,3375,Yes,12 hrs,SAR 526964.0,Grand,1588710,635484,4,27224,SAR 1394640
3835,fil-2106,3/29/2009 0:00,1430-04-02,Sunday,March,Rabi’ al-Thani,Center,Regular,420,Yes,12 hrs,SAR 6447.0,Grand,490571,294342,8,6421,SAR 285452
3836,fil-2107,3/29/2009 0:00,1430-04-02,Sunday,,Rabi’ al-Thani,Center,Hyper,880,Yes,24 hrs,SAR 49243.0,Grand,1584322,792161,5,12753,SAR 564194
3837,fil-2108,3/29/2009 0:00,1430-04-02,Sunday,March,Rabi’ al-Thani,Center,Hyper,855,Yes,18 hrs,SAR 66500.0,Grand,1299680,389904,8,21702,SAR 1021568
3838,fil-2109,3/29/2009 0:00,1430-04-02,Sunday,March,Rabi’ al-Thani,Center,Grande,1105,Yes,18 hrs,SAR 176122.0,Grand,2146087,1287652,9,22834,SAR 1169743
