0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
2592,fil-2108,5/1/2020 0:00,1441-09-08,Fri,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 609804.0,Grand,2692782,1077112,10,60619,SAR 2837567
2593,fil-2109,5/1/2020 0:00,1441-09-08,Fri,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 49700.0,None,1281623,0,7,9945,SAR 446414
2594,fil-2110,5/1/2020 0:00,1441-09-08,Fri,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 76472.0,Grand,412404,247442,2,9786,SAR 576693
2595,fil-2111,5/1/2020 0:00,1441-09-08,Fri,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2273.0,None,447123,0,9,5083,SAR 248177
2596,fil-2101,5/2/2020 0:00,1441-09-09,Sat,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 6048.0,None,497754,0,7,10359,SAR 484869
2597,fil-2102,5/2/2020 0:00,1441-09-09,Sat,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 53814.0,Regular,352092,211255,4,5564,SAR 329956
2598,fil-2103,5/2/2020 0:00,1441-09-09,Sat,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 6793.0,None,1072381,0,6,14365,SAR 749955
2599,fil-2104,5/2/2020 0:00,1441-09-09,Sat,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 237992.0,Regular,2136404,1068202,10,24525,SAR 973399
2600,fil-2105,5/2/2020 0:00,1441-09-09,Sat,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 42251.0,None,217129,0,1,4447,SAR 243097
2601,fil-2106,5/2/2020 0:00,1441-09-09,Sat,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 515314.0,Regular,4153927,1661570,7,44064,SAR 2040890
2602,fil-2107,5/2/2020 0:00,1441-09-09,Sat,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 84260.0,None,250184,0,2,6387,SAR 312235
2603,fil-2108,5/2/2020 0:00,1441-09-09,Sat,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 583221.0,Regular,2692790,1346395,10,41339,SAR 2007421
2604,fil-2109,5/2/2020 0:00,1441-09-09,Sat,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 52586.0,None,1281624,0,7,12695,SAR 627187
2605,fil-2110,5/2/2020 0:00,1441-09-09,Sat,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 61007.0,Regular,412302,164920,2,7695,SAR 351936
2606,fil-2111,5/2/2020 0:00,1441-09-09,Sat,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 1952.0,None,447123,0,9,4788,SAR 209801
2607,fil-2101,5/3/2020 0:00,1441-09-10,Sun,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 5400.0,Regular,497861,298716,7,5301,SAR 273997
2608,fil-2102,5/3/2020 0:00,1441-09-10,Sun,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 55096.0,None,352084,0,4,6624,SAR 304462
2609,fil-2103,5/3/2020 0:00,1441-09-10,Sun,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 6021.0,Regular,1072419,321725,6,8654,SAR 415627
2610,fil-2104,5/3/2020 0:00,1441-09-10,Sun,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 204555.0,None,2136404,0,10,32558,SAR 1342469
2611,fil-2105,5/3/2020 0:00,1441-09-10,Sun,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 39985.0,Regular,217170,108585,1,4768,SAR 258557
2612,fil-2106,5/3/2020 0:00,1441-09-10,Sun,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 366796.0,None,4153863,0,7,54020,SAR 2512079
2613,fil-2107,5/3/2020 0:00,1441-09-10,Sun,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 70833.0,Regular,250247,150148,2,4004,SAR 217396
2614,fil-2108,5/3/2020 0:00,1441-09-10,Sun,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 566572.0,None,2692814,0,10,22363,SAR 968583
2615,fil-2109,5/3/2020 0:00,1441-09-10,Sun,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 55267.0,Regular,1281637,384491,7,19239,SAR 890470
2616,fil-2110,5/3/2020 0:00,1441-09-10,Sun,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 61737.0,None,412305,0,2,9093,SAR 414611
2617,fil-2111,5/3/2020 0:00,1441-09-10,Sun,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2415.0,Regular,447131,223565,9,6966,SAR 325170
2618,fil-2101,5/4/2020 0:00,1441-09-11,Mon,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 5281.0,Regular,497821,298692,7,9439,SAR 485125
2619,fil-2102,5/4/2020 0:00,1441-09-11,Mon,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 52494.0,None,352137,0,4,5439,SAR 283983
2620,fil-2103,5/4/2020 0:00,1441-09-11,Mon,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 6408.0,Regular,1072382,321714,6,8868,SAR 455259
2621,fil-2104,5/4/2020 0:00,1441-09-11,Mon,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 196961.0,None,2136406,0,10,40403,SAR 2455894
2622,fil-2105,5/4/2020 0:00,1441-09-11,Mon,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 41494.0,Regular,217159,65147,1,4473,SAR 232570
2623,fil-2106,5/4/2020 0:00,1441-09-11,Mon,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 483869.0,None,4153864,0,7,64384,SAR 3047449
2624,fil-2107,5/4/2020 0:00,1441-09-11,Mon,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 89214.0,Regular,250200,75060,2,6594,SAR 363907
2625,fil-2108,5/4/2020 0:00,1441-09-11,Mon,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 578358.0,None,2692868,0,10,47566,SAR 2254640
2626,fil-2109,5/4/2020 0:00,1441-09-11,Mon,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 56497.0,Regular,1281624,768974,7,23935,SAR 1195553
2627,fil-2110,5/4/2020 0:00,1441-09-11,Mon,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 67137.0,None,412343,0,2,8436,SAR 396981
2628,fil-2111,5/4/2020 0:00,1441-09-11,Mon,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2339.0,Regular,447123,268273,9,6217,SAR 283983
2629,fil-2101,5/5/2020 0:00,1441-09-12,Tue,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 4932.0,None,497756,0,7,9943,SAR 431363
2630,fil-2102,5/5/2020 0:00,1441-09-12,Tue,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 70493.0,None,352099,0,4,5418,SAR 288761
2631,fil-2103,5/5/2020 0:00,1441-09-12,Tue,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 6661.0,None,1072368,0,6,19971,SAR 928839
2632,fil-2104,5/5/2020 0:00,1441-09-12,Tue,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 238855.0,None,2136410,0,10,38968,SAR 1986497
2633,fil-2105,5/5/2020 0:00,1441-09-12,Tue,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 40987.0,None,217126,0,1,4976,SAR 248880
2634,fil-2106,5/5/2020 0:00,1441-09-12,Tue,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 563516.0,None,4153864,0,7,40932,SAR 2129415
2635,fil-2107,5/5/2020 0:00,1441-09-12,Tue,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 88768.0,None,250200,0,2,4504,SAR 228900
2636,fil-2108,5/5/2020 0:00,1441-09-12,Tue,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 533766.0,None,2692824,0,10,29028,SAR 1560267
2637,fil-2109,5/5/2020 0:00,1441-09-12,Tue,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 59438.0,None,1281648,0,7,23838,SAR 1083471
2638,fil-2110,5/5/2020 0:00,1441-09-12,Tue,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 71808.0,None,412335,0,2,8381,SAR 396951
2639,fil-2111,5/5/2020 0:00,1441-09-12,Tue,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2151.0,None,447125,0,9,6566,SAR 374891
2640,fil-2101,5/6/2020 0:00,1441-09-13,Wed,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 5920.0,Grand,497754,248877,7,10621,SAR 608386
2641,fil-2102,5/6/2020 0:00,1441-09-13,Wed,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 54640.0,None,352110,0,4,5273,SAR 295834
2642,fil-2103,5/6/2020 0:00,1441-09-13,Wed,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 5938.0,Grand,1072371,428948,6,23677,SAR 1260550
2643,fil-2104,5/6/2020 0:00,1441-09-13,Wed,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 205367.0,None,2136447,0,10,25842,SAR 1062002
2644,fil-2105,5/6/2020 0:00,1441-09-13,Wed,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 43136.0,Grand,217118,65135,1,2997,SAR 134001
2645,fil-2106,5/6/2020 0:00,1441-09-13,Wed,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 452849.0,None,4153863,0,7,78159,SAR 3684084
2646,fil-2107,5/6/2020 0:00,1441-09-13,Wed,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 72188.0,Grand,250183,150109,2,7445,SAR 286239
2647,fil-2108,5/6/2020 0:00,1441-09-13,Wed,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 535629.0,None,2692790,0,10,33390,SAR 1296168
2648,fil-2109,5/6/2020 0:00,1441-09-13,Wed,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 52055.0,Grand,1281627,768976,7,25729,SAR 1294362
2649,fil-2110,5/6/2020 0:00,1441-09-13,Wed,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 81822.0,None,412335,0,2,9450,SAR 381666
2650,fil-2111,5/6/2020 0:00,1441-09-13,Wed,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 1998.0,Grand,447126,134137,9,9738,SAR 578307
2651,fil-2101,5/7/2020 0:00,1441-09-14,Thu,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 5152.0,Regular,497754,248877,7,5913,SAR 290974
2652,fil-2102,5/7/2020 0:00,1441-09-14,Thu,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 57591.0,None,352084,0,4,3477,SAR 177130
2653,fil-2103,5/7/2020 0:00,1441-09-14,Thu,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 5863.0,Regular,1072371,321711,6,19888,SAR 961321
2654,fil-2104,5/7/2020 0:00,1441-09-14,Thu,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 212234.0,None,2136405,0,10,32046,SAR 1616988
2655,fil-2105,5/7/2020 0:00,1441-09-14,Thu,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 38831.0,Regular,217174,86869,1,3854,SAR 195138
2656,fil-2106,5/7/2020 0:00,1441-09-14,Thu,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 536599.0,None,4153862,0,7,60770,SAR 2777787
2657,fil-2107,5/7/2020 0:00,1441-09-14,Thu,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 71037.0,Regular,250190,150114,2,4390,SAR 196627
2658,fil-2108,5/7/2020 0:00,1441-09-14,Thu,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 648281.0,None,2692782,0,10,20680,SAR 1114523
2659,fil-2109,5/7/2020 0:00,1441-09-14,Thu,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 62335.0,Regular,1281643,768985,7,23759,SAR 1160993
2660,fil-2110,5/7/2020 0:00,1441-09-14,Thu,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 62959.0,None,412373,0,2,7294,SAR 343564
2661,fil-2111,5/7/2020 0:00,1441-09-14,Thu,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2603.0,Regular,447157,178862,9,5634,SAR 222860
2662,fil-2101,5/8/2020 0:00,1441-09-15,Fri,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 5259.0,None,497760,0,7,6114,SAR 352889
2663,fil-2102,5/8/2020 0:00,1441-09-15,Fri,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 64673.0,Regular,352086,176043,4,5640,SAR 272735
2664,fil-2103,5/8/2020 0:00,1441-09-15,Fri,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 6182.0,None,1072401,0,6,16214,SAR 809389
2665,fil-2104,5/8/2020 0:00,1441-09-15,Fri,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 219922.0,Regular,2136476,1281885,10,37463,SAR 1821845
2666,fil-2105,5/8/2020 0:00,1441-09-15,Fri,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 45503.0,None,217120,0,1,4654,SAR 233352
2667,fil-2106,5/8/2020 0:00,1441-09-15,Fri,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 515186.0,Regular,4153874,2492324,7,70034,SAR 3259158
2668,fil-2107,5/8/2020 0:00,1441-09-15,Fri,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 76473.0,None,250187,0,2,4431,SAR 228953
2669,fil-2108,5/8/2020 0:00,1441-09-15,Fri,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 500432.0,Regular,2692900,807870,10,38874,SAR 2117976
2670,fil-2109,5/8/2020 0:00,1441-09-15,Fri,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 54776.0,None,1281623,0,7,19275,SAR 977180
2671,fil-2110,5/8/2020 0:00,1441-09-15,Fri,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 67442.0,Regular,412306,164922,2,8092,SAR 374958
2672,fil-2111,5/8/2020 0:00,1441-09-15,Fri,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2280.0,None,447127,0,9,4072,SAR 236909
2673,fil-2101,5/9/2020 0:00,1441-09-16,Sat,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 6012.0,None,497770,0,7,6160,SAR 347486
2674,fil-2102,5/9/2020 0:00,1441-09-16,Sat,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 59980.0,Regular,352158,140863,4,4249,SAR 225596
2675,fil-2103,5/9/2020 0:00,1441-09-16,Sat,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 7009.0,None,1072376,0,6,10762,SAR 507772
2676,fil-2104,5/9/2020 0:00,1441-09-16,Sat,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 190471.0,Regular,2136405,1068202,10,41890,SAR 2359923
2677,fil-2105,5/9/2020 0:00,1441-09-16,Sat,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 44775.0,None,217212,0,1,2030,SAR 106185
2678,fil-2106,5/9/2020 0:00,1441-09-16,Sat,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 525756.0,Regular,4153863,2076931,7,40275,SAR 2155258
2679,fil-2107,5/9/2020 0:00,1441-09-16,Sat,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 70628.0,None,250202,0,2,3041,SAR 136869
2680,fil-2108,5/9/2020 0:00,1441-09-16,Sat,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 609240.0,Regular,2692782,807834,10,41646,SAR 2317837
2681,fil-2109,5/9/2020 0:00,1441-09-16,Sat,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 62232.0,None,1281624,0,7,19685,SAR 992917
2682,fil-2110,5/9/2020 0:00,1441-09-16,Sat,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 69955.0,Regular,412318,123695,2,6178,SAR 314058
2683,fil-2111,5/9/2020 0:00,1441-09-16,Sat,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2671.0,None,447144,0,9,6832,SAR 299042
2684,fil-2101,5/10/2020 0:00,1441-09-17,Sun,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 6643.0,None,497877,0,7,6284,SAR 356817
2685,fil-2102,5/10/2020 0:00,1441-09-17,Sun,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 55325.0,None,352119,0,4,5774,SAR 308631
2686,fil-2103,5/10/2020 0:00,1441-09-17,Sun,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 6035.0,None,1072368,0,6,8428,SAR 414283
2687,fil-2104,5/10/2020 0:00,1441-09-17,Sun,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 196324.0,None,2136500,0,10,37002,SAR 2101159
2688,fil-2105,5/10/2020 0:00,1441-09-17,Sun,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 36232.0,None,217145,0,1,4030,SAR 178340
2689,fil-2106,5/10/2020 0:00,1441-09-17,Sun,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 486846.0,None,4153897,0,7,67866,SAR 3516915
2690,fil-2107,5/10/2020 0:00,1441-09-17,Sun,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 69303.0,None,250181,0,2,5558,SAR 311539
2691,fil-2108,5/10/2020 0:00,1441-09-17,Sun,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 620440.0,None,2692803,0,10,43033,SAR 2839197
2692,fil-2109,5/10/2020 0:00,1441-09-17,Sun,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 61176.0,None,1281746,0,7,22935,SAR 1438077
2693,fil-2110,5/10/2020 0:00,1441-09-17,Sun,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 70439.0,None,412329,0,2,6850,SAR 341122
2694,fil-2111,5/10/2020 0:00,1441-09-17,Sun,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2288.0,None,447123,0,9,3509,SAR 190275
2695,fil-2101,5/11/2020 0:00,1441-09-18,Mon,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 6025.0,None,497879,0,7,9121,SAR 466775
2696,fil-2102,5/11/2020 0:00,1441-09-18,Mon,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 53068.0,Grand,352089,176044,4,7282,SAR 330568
2697,fil-2103,5/11/2020 0:00,1441-09-18,Mon,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 5327.0,None,1072370,0,6,19920,SAR 1014469
2698,fil-2104,5/11/2020 0:00,1441-09-18,Mon,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 237553.0,Grand,2136450,1281870,10,46632,SAR 2373336
2699,fil-2105,5/11/2020 0:00,1441-09-18,Mon,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 33588.0,None,217124,0,1,4566,SAR 213252
2700,fil-2106,5/11/2020 0:00,1441-09-18,Mon,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 524888.0,Grand,4153908,2492344,7,81125,SAR 4747716
2701,fil-2107,5/11/2020 0:00,1441-09-18,Mon,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 65673.0,None,250193,0,2,3600,SAR 151298
2702,fil-2108,5/11/2020 0:00,1441-09-18,Mon,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 699791.0,Grand,2692798,807839,10,54620,SAR 2416476
2703,fil-2109,5/11/2020 0:00,1441-09-18,Mon,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 47313.0,None,1281623,0,7,22903,SAR 1223200
2704,fil-2110,5/11/2020 0:00,1441-09-18,Mon,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 74785.0,Grand,412400,123720,2,7767,SAR 355514
2705,fil-2111,5/11/2020 0:00,1441-09-18,Mon,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2613.0,None,447126,0,9,3474,SAR 177684
2706,fil-2101,5/12/2020 0:00,1441-09-19,Tue,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 5590.0,None,497763,0,7,10567,SAR 498348
2707,fil-2102,5/12/2020 0:00,1441-09-19,Tue,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 65779.0,Regular,352105,211263,4,3756,SAR 206114
2708,fil-2103,5/12/2020 0:00,1441-09-19,Tue,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 5753.0,None,1072374,0,6,8870,SAR 524549
2709,fil-2104,5/12/2020 0:00,1441-09-19,Tue,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 189456.0,Regular,2136465,1068232,10,34016,SAR 2205283
2710,fil-2105,5/12/2020 0:00,1441-09-19,Tue,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 46425.0,None,217127,0,1,3532,SAR 159020
2711,fil-2106,5/12/2020 0:00,1441-09-19,Tue,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 461646.0,Regular,4153883,2076941,7,77864,SAR 4772924
2712,fil-2107,5/12/2020 0:00,1441-09-19,Tue,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 81279.0,None,250183,0,2,5659,SAR 290183
2713,fil-2108,5/12/2020 0:00,1441-09-19,Tue,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 391741.0,Regular,2692782,807834,10,46991,SAR 2203194
2714,fil-2109,5/12/2020 0:00,1441-09-19,Tue,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 56173.0,None,1281635,0,7,19066,SAR 765038
2715,fil-2110,5/12/2020 0:00,1441-09-19,Tue,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 64421.0,Regular,412314,164925,2,6116,SAR 300860
2716,fil-2111,5/12/2020 0:00,1441-09-19,Tue,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2389.0,None,447124,0,9,6036,SAR 282614
2717,fil-2101,5/13/2020 0:00,1441-09-20,Wed,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 5291.0,Regular,497802,199120,7,7534,SAR 339712
2718,fil-2102,5/13/2020 0:00,1441-09-20,Wed,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 66890.0,None,352084,0,4,5937,SAR 226551
2719,fil-2103,5/13/2020 0:00,1441-09-20,Wed,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 6283.0,Regular,1072389,643433,6,12085,SAR 623635
2720,fil-2104,5/13/2020 0:00,1441-09-20,Wed,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 180640.0,None,2136483,0,10,21663,SAR 857259
2721,fil-2105,5/13/2020 0:00,1441-09-20,Wed,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 39615.0,Regular,217121,130272,1,2613,SAR 101554
2722,fil-2106,5/13/2020 0:00,1441-09-20,Wed,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 463234.0,None,4153964,0,7,41149,SAR 1599675
2723,fil-2107,5/13/2020 0:00,1441-09-20,Wed,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 85269.0,Regular,250184,75055,2,3512,SAR 180388
2724,fil-2108,5/13/2020 0:00,1441-09-20,Wed,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 576100.0,None,2692844,0,10,47690,SAR 2622521
2725,fil-2109,5/13/2020 0:00,1441-09-20,Wed,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 49639.0,Regular,1281625,384487,7,22150,SAR 1210663
2726,fil-2110,5/13/2020 0:00,1441-09-20,Wed,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 58393.0,None,412364,0,2,7991,SAR 452048
2727,fil-2111,5/13/2020 0:00,1441-09-20,Wed,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2715.0,Regular,447185,223592,9,8843,SAR 380402
2728,fil-2101,5/14/2020 0:00,1441-09-21,Thu,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 6449.0,Regular,497757,199102,7,7623,SAR 346984
2729,fil-2102,5/14/2020 0:00,1441-09-21,Thu,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 58213.0,None,352097,0,4,6063,SAR 276414
2730,fil-2103,5/14/2020 0:00,1441-09-21,Thu,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 6653.0,Regular,1072380,321714,6,10097,SAR 545344
2731,fil-2104,5/14/2020 0:00,1441-09-21,Thu,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 218486.0,None,2136404,0,10,18377,SAR 1203580
2732,fil-2105,5/14/2020 0:00,1441-09-21,Thu,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 43504.0,Regular,217167,108583,1,3270,SAR 138800
2733,fil-2106,5/14/2020 0:00,1441-09-21,Thu,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 478803.0,None,4153862,0,7,68650,SAR 3338932
2734,fil-2107,5/14/2020 0:00,1441-09-21,Thu,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 84121.0,Regular,250188,75056,2,6989,SAR 383886
2735,fil-2108,5/14/2020 0:00,1441-09-21,Thu,May,Ramadhan,Center,Grande,1060,Yes,12 hrs,SAR 594891.0,None,2692804,0,10,46208,SAR 2447650
2736,fil-2109,5/14/2020 0:00,1441-09-21,Thu,May,Ramadhan,Center,Hyper,960,Yes,18 hrs,SAR 50759.0,Regular,1281636,512654,7,16283,SAR 869478
2737,fil-2110,5/14/2020 0:00,1441-09-21,Thu,May,Ramadhan,Border,Hyper,840,Yes,18 hrs,SAR 63884.0,None,412305,0,2,5677,SAR 269993
2738,fil-2111,5/14/2020 0:00,1441-09-21,Thu,May,Ramadhan,Center,Regular,265,Yes,12 hrs,SAR 2303.0,Regular,447256,134176,9,4907,SAR 220633
2739,fil-2101,5/15/2020 0:00,1441-09-22,Fri,May,Ramadhan,Center,Regular,150,No,12 hrs,SAR 6082.0,None,497767,0,7,10811,SAR 585140
2740,fil-2102,5/15/2020 0:00,1441-09-22,Fri,May,Ramadhan,Border,Hyper,1830,Yes,24 hrs,SAR 58412.0,None,352166,0,4,5740,SAR 245167
2741,fil-2103,5/15/2020 0:00,1441-09-22,Fri,May,Ramadhan,Center,Regular,465,Yes,12 hrs,SAR 5371.0,None,1072368,0,6,15505,SAR 716993
2742,fil-2104,5/15/2020 0:00,1441-09-22,Fri,May,Ramadhan,Center,Grande,1470,Yes,18 hrs,SAR 180389.0,None,2136421,0,10,19689,SAR 1103853
2743,fil-2105,5/15/2020 0:00,1441-09-22,Fri,May,Ramadhan,Outskirts,Hyper,810,Yes,24 hrs,SAR 38588.0,None,217254,0,1,3757,SAR 171425
2744,fil-2106,5/15/2020 0:00,1441-09-22,Fri,May,Ramadhan,Center,Grande,840,Yes,12 hrs,SAR 568604.0,None,4153863,0,7,66557,SAR 3296091
2745,fil-2107,5/15/2020 0:00,1441-09-22,Fri,May,Ramadhan,Border,Hyper,765,No,12 hrs,SAR 86590.0,None,250317,0,2,3882,SAR 194913
